Sale_Period,Country,Store_ID,category_name,Sales,% of Store Sales
2023 Q1,United States,ST-14,Desktop,344837,0.086345892
2023 Q1,United States,ST-14,Laptop,549029,0.137474804
2023 Q1,United States,ST-14,Smart Speaker,66356,0.016615294
2023 Q1,United States,ST-14,Smartphone,509384,0.127547844
2023 Q1,United States,ST-14,Streaming Device,137096,0.034328325
2023 Q1,United States,ST-14,Subscription Service,222054,0.055601489
2023 Q1,United States,ST-14,Tablet,628398,0.157348504
2023 Q1,United States,ST-14,Wearable,607763,0.152181577
2023 Q1,United States,ST-15,Accessories,698849,0.164978712
2023 Q1,United States,ST-15,Audio,606019,0.143064144
2023 Q1,United States,ST-15,Desktop,417134,0.098473676
2023 Q1,United States,ST-15,Laptop,512962,0.121095988
2023 Q1,United States,ST-15,Smart Speaker,62050,0.01464827
2023 Q1,United States,ST-15,Smartphone,466724,0.110180489
2023 Q1,United States,ST-15,Streaming Device,149790,0.035361232
2023 Q1,United States,ST-15,Subscription Service,251308,0.059326793
2023 Q1,United States,ST-15,Tablet,698895,0.164989572
2023 Q1,United States,ST-15,Wearable,372264,0.087881124
2023 Q1,United States,ST-2,Accessories,669719,0.160375474
2023 Q1,United States,ST-2,Audio,649657,0.155571291
2023 Q1,United States,ST-2,Desktop,402654,0.09642227
2023 Q1,United States,ST-2,Laptop,410153,0.098218032
2023 Q1,United States,ST-2,Smart Speaker,78238,0.018735404
2023 Q1,United States,ST-2,Smartphone,576630,0.138083748
2023 Q1,United States,ST-2,Streaming Device,88752,0.021253159
2023 Q1,United States,ST-2,Subscription Service,210315,0.050363463
2023 Q1,United States,ST-2,Tablet,627270,0.150210348
2023 Q1,United States,ST-2,Wearable,462556,0.110766811
2023 Q1,United States,ST-3,Accessories,581660,0.149482263
2023 Q1,United States,ST-3,Audio,478364,0.122935965
2023 Q1,United States,ST-3,Desktop,328930,0.084532546
2023 Q1,United States,ST-3,Laptop,508374,0.13064831
2023 Q1,United States,ST-3,Smart Speaker,65774,0.016903425
2023 Q1,United States,ST-3,Smartphone,493791,0.126900588
2023 Q1,United States,ST-3,Streaming Device,175547,0.045114264
2023 Q1,United States,ST-3,Subscription Service,191914,0.04932046
2023 Q1,United States,ST-3,Tablet,642887,0.165217143
2023 Q1,United States,ST-3,Wearable,423923,0.108945035
2023 Q1,United States,ST-4,Accessories,571689,0.138974776
2023 Q1,United States,ST-4,Audio,519122,0.126195997
2023 Q1,United States,ST-4,Desktop,433975,0.105497182
2023 Q1,United States,ST-4,Laptop,477450,0.11606574
2023 Q1,United States,ST-4,Smart Speaker,60198,0.014633837
2023 Q1,United States,ST-4,Smartphone,587031,0.14270434
2023 Q1,United States,ST-4,Streaming Device,165209,0.040161493
2023 Q1,United States,ST-4,Subscription Service,196899,0.047865176
2023 Q1,United States,ST-4,Tablet,582590,0.141624755
2023 Q1,United States,ST-4,Wearable,519454,0.126276705
2023 Q1,United States,ST-5,Accessories,470267,0.11045995
2023 Q1,United States,ST-5,Audio,569733,0.133823293
2023 Q1,United States,ST-5,Desktop,350084,0.082230438
2023 Q1,United States,ST-5,Laptop,671349,0.157691645
2023 Q1,United States,ST-5,Smart Speaker,58858,0.013825022
2023 Q1,United States,ST-5,Smartphone,600251,0.140991597
2023 Q1,United States,ST-5,Streaming Device,173401,0.040729768
2023 Q1,United States,ST-5,Subscription Service,213387,0.050121989
2023 Q1,United States,ST-5,Tablet,705344,0.165676654
2023 Q1,United States,ST-5,Wearable,444679,0.104449643
2023 Q1,United States,ST-6,Accessories,671393,0.150645884
2023 Q1,United States,ST-6,Audio,645317,0.144795
2023 Q1,United States,ST-6,Desktop,296940,0.066626832
2023 Q1,United States,ST-6,Laptop,518331,0.116302123
2023 Q1,United States,ST-6,Smart Speaker,53390,0.011979547
2023 Q1,United States,ST-6,Smartphone,638417,0.143246791
2023 Q1,United States,ST-6,Streaming Device,138010,0.030966421
2023 Q1,United States,ST-6,Subscription Service,290925,0.065277198
2023 Q1,United States,ST-6,Tablet,591780,0.13278247
2023 Q1,United States,ST-6,Wearable,612260,0.137377734
2023 Q1,United States,ST-7,Accessories,641158,0.15875694
2023 Q1,United States,ST-7,Audio,638360,0.158064128
2023 Q1,United States,ST-7,Desktop,342748,0.084867729
2023 Q1,United States,ST-7,Laptop,515903,0.127742587
2023 Q1,United States,ST-7,Smart Speaker,49774,0.012324525
2023 Q1,United States,ST-7,Smartphone,498829,0.123514899
2023 Q1,United States,ST-7,Streaming Device,113602,0.028128957
2023 Q1,United States,ST-7,Subscription Service,192364,0.047631192
2023 Q1,United States,ST-7,Tablet,623411,0.154362611
2023 Q1,United States,ST-7,Wearable,422465,0.104606432
2023 Q1,United States,ST-8,Accessories,694292,0.16324878
2023 Q1,United States,ST-8,Audio,624663,0.146876923
2023 Q1,United States,ST-8,Desktop,303520,0.071366615
2023 Q1,United States,ST-8,Laptop,621400,0.146109694
2023 Q1,United States,ST-8,Smart Speaker,62326,0.014654704
2023 Q1,United States,ST-8,Smartphone,519966,0.122259532
2023 Q1,United States,ST-8,Streaming Device,125005,0.029392408
2023 Q1,United States,ST-8,Subscription Service,205975,0.048430873
2023 Q1,United States,ST-8,Tablet,568133,0.133585032
2023 Q1,United States,ST-8,Wearable,527689,0.12407544
2023 Q1,United States,ST-9,Accessories,748897,0.187524618
2023 Q1,United States,ST-9,Audio,450587,0.112827471
2023 Q1,United States,ST-9,Desktop,355800,0.089092704
2023 Q1,United States,ST-9,Laptop,460411,0.115287412
2023 Q1,United States,ST-9,Smart Speaker,35832,0.008972371
2023 Q1,United States,ST-9,Smartphone,459835,0.115143181
2023 Q1,United States,ST-9,Streaming Device,168736,0.042251677
2023 Q1,United States,ST-9,Subscription Service,304537,0.076256394
2023 Q1,United States,ST-9,Tablet,546350,0.13680663
2023 Q1,United States,ST-9,Wearable,462608,0.115837543
2023 Q2,Australia,ST-51,Accessories,631461,0.15167873
2023 Q2,Australia,ST-51,Audio,497631,0.119532383
2023 Q2,Australia,ST-51,Desktop,373337,0.08967661
2023 Q2,Australia,ST-51,Laptop,408921,0.098223988
2023 Q2,Australia,ST-51,Smart Speaker,56316,0.013527264
2023 Q2,Australia,ST-51,Smartphone,600783,0.144309787
2023 Q2,Australia,ST-51,Streaming Device,96634,0.023211762
2023 Q2,Australia,ST-51,Subscription Service,288311,0.069253123
2023 Q2,Australia,ST-51,Tablet,842213,0.20230196
2023 Q2,Australia,ST-51,Wearable,367541,0.088284394
2023 Q2,Australia,ST-52,Accessories,570539,0.135892026
2023 Q2,Australia,ST-52,Audio,441514,0.105160614
2023 Q2,Australia,ST-52,Desktop,272166,0.064824997
2023 Q2,Australia,ST-52,Laptop,504872,0.120251339
2023 Q2,Australia,ST-52,Smart Speaker,94780,0.022574874
2023 Q2,Australia,ST-52,Smartphone,627739,0.149516026
2023 Q2,Australia,ST-52,Streaming Device,159791,0.038059313
2023 Q2,Australia,ST-52,Subscription Service,273105,0.06504865
2023 Q2,Australia,ST-52,Tablet,711779,0.169532828
2023 Q2,Australia,ST-52,Wearable,542188,0.129139332
2023 Q2,Australia,ST-53,Accessories,599887,0.145611734
2023 Q2,Australia,ST-53,Audio,444165,0.107813031
2023 Q2,Australia,ST-53,Desktop,342406,0.083112872
2023 Q2,Australia,ST-53,Laptop,425289,0.103231223
2023 Q2,Australia,ST-53,Smart Speaker,23192,0.005629439
2023 Q2,Australia,ST-53,Smartphone,692827,0.168171241
2023 Q2,Australia,ST-53,Streaming Device,171990,0.041747466
2023 Q2,Australia,ST-53,Subscription Service,234756,0.056982779
2023 Q2,Australia,ST-53,Tablet,700309,0.169987361
2023 Q2,Australia,ST-53,Wearable,484950,0.117712853
2023 Q2,Australia,ST-54,Accessories,802144,0.189290131
2023 Q2,Australia,ST-54,Audio,493028,0.116344864
2023 Q2,Australia,ST-54,Desktop,375176,0.088534121
2023 Q2,Australia,ST-54,Laptop,550920,0.130006232
2023 Q2,Australia,ST-54,Smart Speaker,69390,0.016374669
2023 Q2,Australia,ST-54,Smartphone,551940,0.130246932
2023 Q2,Australia,ST-54,Streaming Device,174995,0.041295362
2023 Q2,Australia,ST-54,Subscription Service,233413,0.055080855
2023 Q2,Australia,ST-54,Tablet,617105,0.145624584
2023 Q2,Australia,ST-54,Wearable,369532,0.087202249
2023 Q2,Australia,ST-55,Accessories,655348,0.152562693
2023 Q2,Australia,ST-55,Audio,455626,0.106068119
2023 Q2,Australia,ST-55,Desktop,348181,0.081055304
2023 Q2,Australia,ST-55,Laptop,574986,0.133854704
2023 Q2,Australia,ST-55,Smart Speaker,43390,0.010101038
2023 Q2,Australia,ST-55,Smartphone,678343,0.157915848
2023 Q2,Australia,ST-55,Streaming Device,106918,0.024890132
2023 Q2,Australia,ST-55,Subscription Service,155529,0.0362066
2023 Q2,Australia,ST-55,Tablet,682443,0.158870313
2023 Q2,Australia,ST-55,Wearable,594834,0.138475248
2023 Q2,Australia,ST-56,Accessories,726425,0.186849768
2023 Q2,Australia,ST-56,Audio,422280,0.108618123
2023 Q2,Australia,ST-56,Desktop,284900,0.07328148
2023 Q2,Australia,ST-56,Laptop,504140,0.129674009
2023 Q2,Australia,ST-56,Smart Speaker,54680,0.014064694
2023 Q2,Australia,ST-56,Smartphone,536279,0.137940747
2023 Q2,Australia,ST-56,Streaming Device,148438,0.038180963
2023 Q2,Australia,ST-56,Subscription Service,273627,0.070381858
2023 Q2,Australia,ST-56,Tablet,535352,0.137702305
2023 Q2,Australia,ST-56,Wearable,401628,0.103306052
2023 Q2,Australia,ST-67,Accessories,669008,0.167107619
2023 Q2,Australia,ST-67,Audio,492356,0.122982743
2023 Q2,Australia,ST-67,Desktop,344592,0.086073632
2023 Q2,Australia,ST-67,Laptop,517371,0.129231094
2023 Q2,Australia,ST-67,Smart Speaker,39252,0.009804529
2023 Q2,Australia,ST-67,Smartphone,525493,0.131259841
2023 Q2,Australia,ST-67,Streaming Device,127181,0.031767803
2023 Q2,Australia,ST-67,Subscription Service,223405,0.055803036
2023 Q2,Australia,ST-67,Tablet,630241,0.157424235
2023 Q2,Australia,ST-67,Wearable,434557,0.108545467
2023 Q2,Austria,ST-20,Accessories,556875,0.138888508
2023 Q2,Austria,ST-20,Audio,499020,0.124459067
2023 Q2,Austria,ST-20,Desktop,360350,0.089873803
2023 Q2,Austria,ST-20,Laptop,481308,0.120041571
2023 Q2,Austria,ST-20,Smart Speaker,64740,0.016146607
2023 Q2,Austria,ST-20,Smartphone,551184,0.137469133
2023 Q2,Austria,ST-20,Streaming Device,178521,0.044524382
2023 Q2,Austria,ST-20,Subscription Service,225245,0.056177674
2023 Q2,Austria,ST-20,Tablet,692139,0.172624293
2023 Q2,Austria,ST-20,Wearable,400129,0.099794963
2023 Q2,Canada,ST-46,Accessories,602188,0.153335678
2023 Q2,Canada,ST-46,Audio,415755,0.105864073
2023 Q2,Canada,ST-46,Desktop,371571,0.094613461
2023 Q2,Canada,ST-46,Laptop,474291,0.120769148
2023 Q2,Canada,ST-46,Smart Speaker,102810,0.026178604
2023 Q2,Canada,ST-46,Smartphone,652870,0.166240881
2023 Q2,Canada,ST-46,Streaming Device,107554,0.027386573
2023 Q2,Canada,ST-46,Subscription Service,202525,0.051569125
2023 Q2,Canada,ST-46,Tablet,550822,0.140256306
2023 Q2,Canada,ST-46,Wearable,446867,0.11378615
2023 Q2,Canada,ST-47,Accessories,725223,0.169669041
2023 Q2,Canada,ST-47,Audio,553837,0.129572549
2023 Q2,Canada,ST-47,Desktop,376439,0.088069524
2023 Q2,Canada,ST-47,Laptop,594928,0.139185965
2023 Q2,Canada,ST-47,Smart Speaker,48858,0.011430539
2023 Q2,Canada,ST-47,Smartphone,565178,0.132225825
2023 Q2,Canada,ST-47,Streaming Device,121653,0.028461243
2023 Q2,Canada,ST-47,Subscription Service,188989,0.04421479
2023 Q2,Canada,ST-47,Tablet,699423,0.16363302
2023 Q2,Canada,ST-47,Wearable,399811,0.093537504
2023 Q2,Canada,ST-48,Accessories,629539,0.150329702
2023 Q2,Canada,ST-48,Audio,547476,0.130733606
2023 Q2,Canada,ST-48,Desktop,339990,0.081187338
2023 Q2,Canada,ST-48,Laptop,621488,0.148407177
2023 Q2,Canada,ST-48,Smart Speaker,72976,0.017426181
2023 Q2,Canada,ST-48,Smartphone,635540,0.151762701
2023 Q2,Canada,ST-48,Streaming Device,92120,0.02199764
2023 Q2,Canada,ST-48,Subscription Service,196778,0.04698927
2023 Q2,Canada,ST-48,Tablet,634838,0.151595068
2023 Q2,Canada,ST-48,Wearable,416977,0.099571318
2023 Q2,Canada,ST-49,Accessories,624899,0.147821924
2023 Q2,Canada,ST-49,Audio,549046,0.129878646
2023 Q2,Canada,ST-49,Desktop,359439,0.085026483
2023 Q2,Canada,ST-49,Laptop,419753,0.099293959
2023 Q2,Canada,ST-49,Smart Speaker,73528,0.017393291
2023 Q2,Canada,ST-49,Smartphone,684566,0.16193635
2023 Q2,Canada,ST-49,Streaming Device,139000,0.032880909
2023 Q2,Canada,ST-49,Subscription Service,286076,0.067672223
2023 Q2,Canada,ST-49,Tablet,665619,0.157454374
2023 Q2,Canada,ST-49,Wearable,425451,0.10064184
2023 Q2,Canada,ST-50,Accessories,507903,0.130495139
2023 Q2,Canada,ST-50,Audio,521248,0.13392386
2023 Q2,Canada,ST-50,Desktop,306835,0.078834887
2023 Q2,Canada,ST-50,Laptop,580646,0.149184943
2023 Q2,Canada,ST-50,Smart Speaker,73508,0.018886356
2023 Q2,Canada,ST-50,Smartphone,607251,0.156020546
2023 Q2,Canada,ST-50,Streaming Device,108149,0.027786642
2023 Q2,Canada,ST-50,Subscription Service,198941,0.051113763
2023 Q2,Canada,ST-50,Tablet,558900,0.14359776
2023 Q2,Canada,ST-50,Wearable,428741,0.110156105
2023 Q2,China,ST-35,Accessories,698972,0.17164283
2023 Q2,China,ST-35,Audio,446627,0.109675813
2023 Q2,China,ST-35,Desktop,312355,0.076703353
2023 Q2,China,ST-35,Laptop,501147,0.123063999
2023 Q2,China,ST-35,Smart Speaker,66454,0.016318755
2023 Q2,China,ST-35,Smartphone,573129,0.140740235
2023 Q2,China,ST-35,Streaming Device,111552,0.02739323
2023 Q2,China,ST-35,Subscription Service,338012,0.083003806
2023 Q2,China,ST-35,Tablet,446870,0.109735485
2023 Q2,China,ST-35,Wearable,577129,0.141722494
2023 Q2,China,ST-36,Accessories,711118,0.15792501
2023 Q2,China,ST-36,Audio,641207,0.142399182
2023 Q2,China,ST-36,Desktop,297537,0.066076985
2023 Q2,China,ST-36,Laptop,549210,0.121968498
2023 Q2,China,ST-36,Smart Speaker,58198,0.012924606
2023 Q2,China,ST-36,Smartphone,633005,0.140577683
2023 Q2,China,ST-36,Streaming Device,131691,0.029245923
2023 Q2,China,ST-36,Subscription Service,274876,0.061044433
2023 Q2,China,ST-36,Tablet,640264,0.142189761
2023 Q2,China,ST-36,Wearable,565778,0.125647918
2023 Q2,China,ST-37,Accessories,628888,0.15806059
2023 Q2,China,ST-37,Audio,543731,0.136657788
2023 Q2,China,ST-37,Desktop,294988,0.074140352
2023 Q2,China,ST-37,Laptop,416047,0.104566528
2023 Q2,China,ST-37,Smart Speaker,34148,0.008582535
2023 Q2,China,ST-37,Smartphone,507461,0.127541924
2023 Q2,China,ST-37,Streaming Device,111844,0.028110138
2023 Q2,China,ST-37,Subscription Service,223763,0.056239127
2023 Q2,China,ST-37,Tablet,628878,0.158058077
2023 Q2,China,ST-37,Wearable,589030,0.148042942
2023 Q2,China,ST-38,Accessories,631692,0.155053274
2023 Q2,China,ST-38,Audio,601246,0.147580088
2023 Q2,China,ST-38,Desktop,364953,0.089580298
2023 Q2,China,ST-38,Laptop,489651,0.120188305
2023 Q2,China,ST-38,Smart Speaker,110268,0.027066061
2023 Q2,China,ST-38,Smartphone,576860,0.141594371
2023 Q2,China,ST-38,Streaming Device,116066,0.028489221
2023 Q2,China,ST-38,Subscription Service,230363,0.056544229
2023 Q2,China,ST-38,Tablet,597586,0.146681715
2023 Q2,China,ST-38,Wearable,355347,0.087222437
2023 Q2,China,ST-40,Accessories,655748,0.16038013
2023 Q2,China,ST-40,Audio,514675,0.12587708
2023 Q2,China,ST-40,Desktop,337204,0.082471958
2023 Q2,China,ST-40,Laptop,518487,0.126809403
2023 Q2,China,ST-40,Smart Speaker,49124,0.012014544
2023 Q2,China,ST-40,Smartphone,496604,0.121457349
2023 Q2,China,ST-40,Streaming Device,116924,0.028596788
2023 Q2,China,ST-40,Subscription Service,292650,0.071575125
2023 Q2,China,ST-40,Tablet,566304,0.138504287
2023 Q2,China,ST-40,Wearable,540991,0.132313338
2023 Q2,China,ST-43,Accessories,530801,0.126375383
2023 Q2,China,ST-43,Audio,473620,0.112761485
2023 Q2,China,ST-43,Desktop,374911,0.089260422
2023 Q2,China,ST-43,Laptop,556835,0.13257367
2023 Q2,China,ST-43,Smart Speaker,75686,0.018019648
2023 Q2,China,ST-43,Smartphone,502525,0.119643312
2023 Q2,China,ST-43,Streaming Device,127888,0.030448125
2023 Q2,China,ST-43,Subscription Service,437291,0.104112121
2023 Q2,China,ST-43,Tablet,718414,0.171043093
2023 Q2,China,ST-43,Wearable,402222,0.095762742
2023 Q2,China,ST-75,Accessories,603973,0.141815151
2023 Q2,China,ST-75,Audio,568113,0.133395087
2023 Q2,China,ST-75,Desktop,432887,0.101643509
2023 Q2,China,ST-75,Laptop,408629,0.095947639
2023 Q2,China,ST-75,Smart Speaker,92484,0.021715594
2023 Q2,China,ST-75,Smartphone,551476,0.129488656
2023 Q2,China,ST-75,Streaming Device,143180,0.033619207
2023 Q2,China,ST-75,Subscription Service,244294,0.057361158
2023 Q2,China,ST-75,Tablet,768409,0.180425347
2023 Q2,China,ST-75,Wearable,445430,0.104588653
2023 Q2,Colombia,ST-63,Accessories,527802,0.122335198
2023 Q2,Colombia,ST-63,Audio,752974,0.174526098
2023 Q2,Colombia,ST-63,Desktop,455045,0.105471408
2023 Q2,Colombia,ST-63,Laptop,556120,0.128898811
2023 Q2,Colombia,ST-63,Smart Speaker,85262,0.019762228
2023 Q2,Colombia,ST-63,Smartphone,544375,0.126176527
2023 Q2,Colombia,ST-63,Streaming Device,73390,0.017010508
2023 Q2,Colombia,ST-63,Subscription Service,283711,0.065759208
2023 Q2,Colombia,ST-63,Tablet,589694,0.136680673
2023 Q2,Colombia,ST-63,Wearable,446019,0.103379341
2023 Q2,Colombia,ST-64,Accessories,630231,0.15607554
2023 Q2,Colombia,ST-64,Audio,542715,0.134402364
2023 Q2,Colombia,ST-64,Desktop,240144,0.059471217
2023 Q2,Colombia,ST-64,Laptop,411452,0.101895326
2023 Q2,Colombia,ST-64,Smart Speaker,60316,0.014937146
2023 Q2,Colombia,ST-64,Smartphone,555114,0.137472954
2023 Q2,Colombia,ST-64,Streaming Device,119231,0.029527336
2023 Q2,Colombia,ST-64,Subscription Service,301571,0.074683499
2023 Q2,Colombia,ST-64,Tablet,667885,0.165400483
2023 Q2,Colombia,ST-64,Wearable,509328,0.126134136
2023 Q2,France,ST-18,Accessories,660872,0.156853065
2023 Q2,France,ST-18,Audio,562578,0.133523714
2023 Q2,France,ST-18,Desktop,320119,0.075977869
2023 Q2,France,ST-18,Laptop,448729,0.106502498
2023 Q2,France,ST-18,Smart Speaker,65784,0.015613344
2023 Q2,France,ST-18,Smartphone,611805,0.145207377
2023 Q2,France,ST-18,Streaming Device,149813,0.035557004
2023 Q2,France,ST-18,Subscription Service,303358,0.07199977
2023 Q2,France,ST-18,Tablet,644523,0.152972751
2023 Q2,France,ST-18,Wearable,445738,0.105792607
2023 Q2,France,ST-19,Accessories,699137,0.171530236
2023 Q2,France,ST-19,Audio,482910,0.118479877
2023 Q2,France,ST-19,Desktop,293392,0.071982457
2023 Q2,France,ST-19,Laptop,570543,0.139980255
2023 Q2,France,ST-19,Smart Speaker,48020,0.011781499
2023 Q2,France,ST-19,Smartphone,571274,0.140159602
2023 Q2,France,ST-19,Streaming Device,89777,0.022026398
2023 Q2,France,ST-19,Subscription Service,255953,0.06279696
2023 Q2,France,ST-19,Tablet,562057,0.137898251
2023 Q2,France,ST-19,Wearable,502819,0.123364464
2023 Q2,France,ST-29,Accessories,743599,0.170864919
2023 Q2,France,ST-29,Audio,441073,0.101350193
2023 Q2,France,ST-29,Desktop,418785,0.096228834
2023 Q2,France,ST-29,Laptop,462285,0.106224308
2023 Q2,France,ST-29,Smart Speaker,80878,0.018584227
2023 Q2,France,ST-29,Smartphone,484127,0.111243184
2023 Q2,France,ST-29,Streaming Device,142110,0.032654177
2023 Q2,France,ST-29,Subscription Service,344383,0.079132669
2023 Q2,France,ST-29,Tablet,780777,0.179407717
2023 Q2,France,ST-29,Wearable,453953,0.104309772
2023 Q2,France,ST-68,Accessories,573566,0.135958609
2023 Q2,France,ST-68,Audio,595514,0.141161183
2023 Q2,France,ST-68,Desktop,354421,0.084012278
2023 Q2,France,ST-68,Laptop,591602,0.140233879
2023 Q2,France,ST-68,Smart Speaker,67656,0.01603724
2023 Q2,France,ST-68,Smartphone,661002,0.156684518
2023 Q2,France,ST-68,Streaming Device,114955,0.027249038
2023 Q2,France,ST-68,Subscription Service,221563,0.052519496
2023 Q2,France,ST-68,Tablet,622362,0.147525257
2023 Q2,France,ST-68,Wearable,416040,0.098618502
2023 Q2,Germany,ST-24,Accessories,632006,0.145856638
2023 Q2,Germany,ST-24,Audio,504291,0.116382107
2023 Q2,Germany,ST-24,Desktop,496722,0.114635305
2023 Q2,Germany,ST-24,Laptop,541235,0.124908177
2023 Q2,Germany,ST-24,Smart Speaker,51094,0.011791659
2023 Q2,Germany,ST-24,Smartphone,523760,0.120875233
2023 Q2,Germany,ST-24,Streaming Device,161343,0.037235323
2023 Q2,Germany,ST-24,Subscription Service,214642,0.04953586
2023 Q2,Germany,ST-24,Tablet,721191,0.166439076
2023 Q2,Germany,ST-24,Wearable,486779,0.112340624
2023 Q2,Germany,ST-25,Accessories,613707,0.138100122
2023 Q2,Germany,ST-25,Audio,654870,0.147362874
2023 Q2,Germany,ST-25,Desktop,357235,0.080387216
2023 Q2,Germany,ST-25,Laptop,600713,0.135176132
2023 Q2,Germany,ST-25,Smart Speaker,62592,0.014084837
2023 Q2,Germany,ST-25,Smartphone,610927,0.13747455
2023 Q2,Germany,ST-25,Streaming Device,115764,0.026049927
2023 Q2,Germany,ST-25,Subscription Service,208293,0.046871371
2023 Q2,Germany,ST-25,Tablet,743660,0.167342945
2023 Q2,Germany,ST-25,Wearable,476167,0.107150026
2023 Q2,Germany,ST-27,Accessories,723382,0.168688578
2023 Q2,Germany,ST-27,Audio,550452,0.128362283
2023 Q2,Germany,ST-27,Desktop,384291,0.089614481
2023 Q2,Germany,ST-27,Laptop,372152,0.086783735
2023 Q2,Germany,ST-27,Smart Speaker,94228,0.021973435
2023 Q2,Germany,ST-27,Smartphone,557743,0.130062503
2023 Q2,Germany,ST-27,Streaming Device,131554,0.030677646
2023 Q2,Germany,ST-27,Subscription Service,209567,0.048869835
